tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak
MASTER,uzs_hTZMZxUoFnJo_NGijU6KpH8tkKEco3lCgeNv0SJQS1c,Love버프,33,896,908,False,False,False,False
MASTER,R9L1vG9-b7DW9qERezGNFP95wXFxig9Lss11guZGl9Ongg,카타리나마려워,0,290,273,False,False,True,True
MASTER,z8vjlqPo0Arnt-qtIxYR0xUCPzuzQ4eEGYX15BYeWzM_dg,재아리,0,545,501,False,False,True,False
MASTER,o3skW10cdVI4YfQr5Bf3UBPphJFg8V1usYqVmxwuU4es5iQ,Nite Strings,0,118,97,False,False,True,False
MASTER,Kr8u-eAQ6w2lZWwdL3cxPmE3g8sS9fi30sPFMKzPy2xJFtE,yzyj,136,468,434,False,False,False,True
MASTER,Cbwp7eEB-7rnw0EEiINu2Hs8Vsj9ZOd97bQAPVHCX1fXbg,DRX Deft 팬,1,328,286,True,False,False,False
MASTER,oS6nXXTR3W3bsBGTkWx21e1b4E7AjWdfy5qIH7DneA6sFgY,OMGzhaoren,2,328,312,False,False,True,False
MASTER,kIv7svBbA4x-P4V_9cbnXfmQWrzZQ0qYnAHZ_Z8suQUHauY,dkrkflgo1,0,259,202,False,False,True,False
MASTER,aJJPt1t7siJ9hU-8wMCBGUxk2VKKPLvRl6uzeRs166hB5DQ,진세연 kfan,28,535,507,False,False,True,False
MASTER,qrF59ME8872JknKtjaMC3f9SfliWKTwDKr2K1dTXMdLttG0,응애응애우는사람,0,111,44,False,False,True,True
MASTER,eaZRSweQpDUXuP_pfUB4l6T2aDmn2x3Fc03oJ5bqLc720t0,myxwdshtkyjw,24,393,319,False,False,True,False
MASTER,dWHS8ES-Pzi7a8MxuulX8kQaXYQduuve6Onmo8tknO6_fXc,생명 말살자,216,264,177,False,False,False,False
MASTER,pKJUSTRCP98Ue_1bTL3l55qyFGCHXtpZ98PlaISThLD3gJ4,긔여운정글아이번,208,140,84,False,False,False,True
MASTER,wfzpvt1WKAqVhFjWfk6l1J87HPiVe1nuZtX7DoThmBjxYw,역시민구대장,39,139,118,False,False,True,False
MASTER,U59kYBbbjdfRxKl5tNZ0_tq-6MhhVLDGwbT5EYxf2HVGQg,약 빰,0,80,57,False,False,True,False
MASTER,FADiMM0uGpsbSS5EI919YUPy2zLUh2sbBphzNyn3owaGL3c,ni men ma mei le,123,357,292,False,False,True,False
MASTER,hykO9bHDyu1uExwyZhjphn_BWl3VIM6pPc3mUCtXqwsGtBA,귀여운아롱,19,218,146,False,False,True,False
MASTER,40I8slSM1Vl-zbS1yJbQ28N2bvkY4SKOHKFhJkXrbgpnCyY,요들 망치 방패,0,408,402,False,False,True,False
MASTER,XO_FajptGE07RTZqqwTiOyjKn24rSkRnSXHGWWKOWpTorYg,SibasakiRoka,244,153,160,False,False,True,False
MASTER,4tDbiAUfKxxZiQYc68TgOE86a49dFAKk7eWQQHNc-c64k1I,IroGGori,119,58,31,False,False,False,True
MASTER,HySHc6DRQR_XlXHPO7-6RgXXiYZWKB6hvivirh7KqjR9_eM,울 인,120,131,68,False,False,False,False
MASTER,aHVSGQzKOYcySUtibxIBFtiryDiHXJlLbR1pXwnPCAiQE0g,Qianshui siwang,145,136,105,False,False,False,True
MASTER,YNy5-fUNiqZufdFWh1_3Qn7HbgO1ArJDmEWZWDAz4vr2hzA,04jgking  ,179,249,214,True,False,False,True
MASTER,fcBoILukS-B62kW2MJJhd4TQjfJBZuuo_LUuJwsnERKOt20,조용히할거함,231,634,601,False,False,False,False
MASTER,I5qtIg-aTGLpDsqirRcQqw6a2hypVY56QQeDOixZhvJsmg,학습코디,29,125,89,False,False,False,False
MASTER,MNKHbOtX5JG0R2Ust3g3IkXRIkJfYMlzeDX3NSWLlnNVxBM,Bird a phobia ,162,306,243,False,False,False,False
MASTER,dnLXJcTtWXE2t8W3Q0iHTsI1U3Vdr5ZyQ92MPPlAwBEmdik,재 준,0,177,158,False,False,True,False
MASTER,n9_BxLZhIg_YYTy6UtdLslJ3N-15XSqJtEIemlaKWLlbGg,보이즈비엠비셔스,0,75,81,False,False,True,False
MASTER,bHO1H5Sq3WxAdW_f93mZcWone3kMPl9UJDXUTVH7s7L5KA,pi9,0,151,130,False,False,True,False
MASTER,GRFudltwdL4tdOHZ7QdGaYJjsYMKyBULN1Q3NnNoqWnT_i4,Krai,4,135,117,False,False,False,False
MASTER,Jurj-7NooLH0G_7Aw-w2WlddGJEr8pUgeZ0C_qRaUSkvMTM,Gen G Ruler,125,267,219,False,False,True,False
MASTER,fflIdD5MLEgZTLMltPlsRXpwNHT5edlOsNW8Kek8TuActA,꽁 승 화,17,116,100,False,False,False,False
MASTER,MsWdLiofkkRnL1h0unfi0dzZ0xwyr0BIRVg5br5DYkZT2VA,소년지호,40,809,816,True,False,False,False
MASTER,rC34fS8cMsoUhcB9lbFwFBPpjiH3E0ORH9EKaT4wWwMhyc4,미틈달 하루,131,337,336,False,False,False,False
MASTER,vT-ghJ8_aGzIYDDLyk38yj-aEN2fd8c6g1JBwntl_bUwmnU,8857,123,116,89,False,False,False,False
MASTER,R-62f2r-P7qpTSpsC4CRZSJeIZNilqCYosYBmmCzG3DRP4k,표식 추적,0,203,184,False,False,True,True
MASTER,pUwE1-yqKBTWlydpRNj3Ep287tzerqGPfcbvyrFkNES3oe0,chovy chao,142,382,315,True,False,False,False
MASTER,09oPJ4lXeFuJgXOU2S71sE85yFg7mOQChmTKnZbclRMq8CU,TAOPUKING,0,489,479,False,False,True,False
MASTER,rlgGqUW5qEfd_S1ilvtlwHpdEz2u3OcLiy8HFIS53n68020,FAKERPHULOC,0,266,264,False,False,False,False
MASTER,p1O3MBSRkQdaCvbUwO5QBxW-8l49j4OVcCedmv0AaauRsps,김도현챌린저기원,115,101,61,False,False,False,False
MASTER,O518ZlkBKTNI8cWfbKgJXywdfeOtQCBYGLb8kHhoiiwJIy4,샤코잘하는사람,0,505,449,False,False,True,False
MASTER,1cBx265sWoONmZJZszDRBIktu7JqU4chWwrQNLkQ9BMMVsY,A2N 389,3,397,364,False,False,False,False
MASTER,M6D0ukzL8KF8rJA9huayuRKwQ3sLu-_EAgqqgBLzTQXMBeqT,저도잘못해요,13,108,41,False,False,True,False
MASTER,4xkdjSY_C8qXizg387luxyZpFoOkfNkWnQkMQk_2EiBxBI4,lIIIIIlllll,46,414,387,False,False,False,False
MASTER,NNE09iUyAjX03jIVU2CaUuZrrNhB14sYRj1exzMSvzf-4oY,CVG Mango,188,245,218,False,False,False,False
MASTER,hLTuI_VqEKNr5M6cys6MnwAjo6CAnemwVP0JK2xC79VKJH4,Rosa sup king,0,305,283,False,False,True,False
MASTER,Cm5sTQWcnOTCJ7Xj4WGt1jvteT5DoMfeo_0K7bFhJUz5VQ,명량핫도그대첩,92,340,238,False,False,False,False
MASTER,t0m4lIr-OM0gkHIhLD9aBWnN6pvT9HQbmiYytr3jXd1vOtA,HLE Haru,247,663,649,False,False,True,False
MASTER,MnldKsjubHoVMszC1F1cFZVSwAbpQ5y2VusXuSz0AY9x7js,빵 재,155,486,528,True,False,False,False
MASTER,roHpORo2syY3LAjjv-BhpSd9Ts2RVpRlB66vyLVNTAgJJg0,즐 야,18,534,496,False,False,True,False
MASTER,ZUzPc1A_x0BMnJpj4xmS54hdo2zEvgHVsR1doTUmbigcrGk,매일 오픈,92,200,157,True,False,False,False
MASTER,QoPE-K0NsknsSfZS2mwS3TYpbkObV9Kyy6Cncq2uREEKkK4,cleave all,67,571,558,False,False,False,False
MASTER,hq0VpVc9I3BnKcd4Q5PHkoKNWVFYBIfYNtXu_w9AeSzTqEmU,내 용,188,98,35,False,False,False,False
MASTER,Pw2xOE4casKRKsIaiFEh1lXwLFEFtspUlWS2UyQPhol0bw,바텀라인 댕겨,33,361,297,False,False,False,False
MASTER,vTPLmypKgcHfyT_1VmfKEeHE1C3OXd3qjZPhVFzERbrHbDg,  only love iu,0,261,184,False,False,False,False
MASTER,Mm5Jz6dtEXquQPVkkGexDpJxR3P7BTDmfHNIDQcu4PTThdE,나오미소중,4,60,42,False,False,False,False
MASTER,1AxvgruSNsai39V3aOwzrjakJfdYA86D7jSDDx7tHy9yHGI,실 밥,183,217,176,False,False,True,False
MASTER,ot7RfjUqfMj3pKm942za0NzPWlWZsk0QvgzJdUQjV2Qktg,설교메타올라프,3,154,87,False,False,False,False
MASTER,TpkKu_ILQSAFyZPDZTvPmoKp81UMVgJxyeZeA-Xb9_uAvu4,여전히 널 원해,111,188,162,True,False,False,False
MASTER,xaK1JW9NuPf-C_ZyG8PBalZ0WFbcHx6jAU3A5UelDHORhA,Can be funny,0,152,143,False,False,False,False
MASTER,nYy3tTpNAESHWhzrNYVCPZoYfoSiUZG6-mVAUPNL6tzb2w,팀운말고내손탓,47,236,196,False,False,False,False
MASTER,4_Da_0sHm0ObvMYTQxEfTEUCdasOMQTNJ6MX-HGUqARiJ2k,앳원 온 타이탄,32,821,829,False,False,True,False
MASTER,xSNgxm_WNpQAf9sCYgQXbVONqhfGyGBtrvkKnRbaoJni4-Y,FPXzhaoCC4506303,7,336,327,True,False,False,False
MASTER,ywmvSwxT-x-NQ7vHwYOhGWq9dBmlgcIP4lfQC9miyOZMZi0,아엄마또청국장했,149,251,234,False,False,False,False
MASTER,N4K7qMvgkz17ZYVYMOLrzQYajIqccVPngZTQgaQlKrX4vFk,Seafood탑,264,476,449,False,False,True,False
MASTER,oYDhZ1Q4vmD-ufFVEPdRhfb0v2Nj0BwWlUruzvXjGCOPxVQ,23살 군면제 원딜,147,325,343,False,False,True,False
MASTER,wq8MePA4ER2HvVI2j5y8Ue-jnQRygmJSoVBXBhRPC_cTueo,PushMidDiveBot,98,289,273,False,False,False,False
MASTER,OyD8I7n-MgzJn6AZcIRvvlWqODIsOymgHjum2DnFUkGB6Q,좋은시간보내,42,836,828,False,False,False,False
MASTER,vucwUACGhr5olPYSZ0onw6h5cFT5wxc7lfnZOiB8V6IR49o,lIIIIIllllllIIII,17,172,126,False,False,True,False
MASTER,YjI7XDgYvf_BKv1wkpKEpKFF1bmAMz1ng9loQ7nhCreRHMo,yuanmmmmmm,106,638,628,True,False,False,False
MASTER,YxfFo2O4dq1MuFYCmYVbySx8L1h9U0k8QinXsvTgTTt_JD0,개미 이 가 검다,255,404,338,False,False,True,False
MASTER,0GK1BngudFbZSW9cPM5L-tvsbVh4FxYhTx2001KPYotNb_w,King Open,147,677,663,False,False,False,False
MASTER,P9nT1Xf0zJRa57_2ql4prIiYbCyVTfV7XlirJEcLD90N15o,도구탓안하는장인,17,471,460,False,False,False,False
MASTER,rwsKBSVcRvwmF6jlfRjo4l_ZGZeqvYTwaIgFNOH2_Gnjfw,STEAK WARWICK,0,137,120,False,False,False,False
MASTER,KFlik31Yfg9okjBc7tbQGSAUFhNv9hG1Ms5t7kAj-KsuS2s,콩알벌렝,73,146,139,False,False,True,False
MASTER,3mdBe_r9zoD2finFYsddcrcuW3tpScgrGOlYZjlq0VxYkOg,1874,106,589,563,True,False,False,True
MASTER,d35XzWaZXRJQN-GHnqTmjt9USFpSZlHRFQYQGaj0YmFnzg,무덤덤,180,257,238,False,False,False,False
MASTER,c6IB05LWS9dQNhsas7CISHj5oKa6JFt8qQcNp4ruvNBtjzI,어제보단잘하자,195,296,278,False,False,False,False
MASTER,UWg2HiBScDbAl8wsjDWIiDAF0gMxCyfCr01S7YlA1te1rvQ,yizhixiyin,60,578,569,False,False,True,True
MASTER,pzMYGV2XjyFeXf7krMyAczWVo9Beib9r4MrXta-bwSpV_g,일 편,194,145,127,False,False,False,False
MASTER,G5x7-SB6tQk04rIFNp42aOnZNkXU6rt9I9dK1dGRjoWVfDE,self assertion,102,416,399,False,False,False,False
MASTER,Jm48EjCgd6vjZI_jQZvT0DX39FjOaPIXNUtzBSjkq1UIeHtU,두꺼비압수,77,91,23,False,False,True,False
MASTER,AOnbfsfeFIoH-D2T8jeByt-pBKfAOkXuwapj9O5oCX8GWQ,CHERRY,84,137,116,False,False,False,True
MASTER,CPEyDgevoQb-IivJrmfr7teCvR1o9xzgMS0eQFYDXCnYKBk,pikapikaqiu,234,264,248,False,False,True,False
MASTER,KCl6_sY2plcOZQjUeI9-AQgPOA7kk3_iel3x_ubNOMHfiCQ,매라병말기증상,69,346,253,False,False,False,False
MASTER,5zcoyW1_KEJZP63OfHhXLMwDZcCI5Xcd6Mxh2YS_YqVnVg,땀비몬,129,422,423,False,False,False,False
MASTER,ULUzVFcsjk_QV_20C9T3-tn-no8CjGWFI7uQpL_nnTcextw,hulabibo,102,789,788,False,False,True,False
MASTER,tmGRm9QBBOEjFS52eOMfo5qc0M1i4Rs0tyigoRWqiTG8Z-4,빵우23,123,107,91,False,False,False,False
MASTER,48Fm6mxwDTseKXrLSll02z-GSWwH72W1RjK32GoznouiVDg,돈이댐비냐,232,419,395,True,False,False,False
MASTER,Ia2_09M82H2y5_SmVDJxBA2MKWDNfVTIE_7mtjthpR_SiNI,갱많이좀,19,385,401,False,False,True,False
MASTER,YyvW8C4q1uQg5YAw8f1LAEiveWkSICfvLVEauQSd71BhGjY,Kiirito,103,513,499,True,False,False,False
MASTER,ZLoQMlLPZn1BdtfFnYz6mr2A0gg9lsJJCs5ye8TMMau9Hw,바보똥,154,312,281,True,False,False,False
MASTER,egQ7N5df2jmiNak9wJwpSiqwKAZODCzO6Q_hjWOxwJ-wrN1Z,xue sha xiu luo,121,170,102,False,False,True,True
MASTER,e7rxd9ashXXpAtddeKRpowlHXIWJ2HXDgM3E0I7BgWea6A,joysummer,45,225,206,False,False,True,True
MASTER,NxJ9uptr2fvA8SQqzluYHJUS2cDsIJ4J57q1SICvUnx0JUM,디오니쏘스,0,113,99,False,False,True,False
MASTER,TzVFrOFNKddUPXwLQjVnQ8K92P7LTyh__SU7QNUrWBJzUYg,Twitch 유찬이,224,543,488,False,False,False,True
MASTER,QeHUUlv9an8DAuSm8gP-t5bJRjsr1_GEy3-sGMdyu3bZIUk,xiao xiao hao,55,278,207,False,False,False,False
MASTER,ZNWkzdezPQocS6JPQE6AcCSZhTfjlA_xrluLKtVvtCvKbA,서농이 전용 원딜,92,159,165,False,False,False,True
MASTER,EyfUhIupImraSS5DCO6yWgI1amCrXclovmFrCuNny41FXQ,잭병은다이아,29,290,154,False,False,False,False
MASTER,YCYk_pnjT9TsSycAzHLGIQ3NhTVIRFksB9LUhvknfhwlTkE,농림부장관,29,364,298,False,False,False,False
MASTER,3mLFLpvBETPgiCXa5TKDHwh3qwL_knYRP2YxHwj-m3rW1IY,DONT DIE U CARRY,166,571,509,False,False,False,False
MASTER,XPAhD0OlC1BeLRlwdXMFsnAZnYux15UKQ7mYS1gZVkahn10,무사트 김태민,187,218,178,False,False,True,False
MASTER,_9o_7UtQmBRkdpfRtcvHFaeeLWmn3_AlkFhgFNdoShuiMg,Creative Self,0,325,312,False,False,True,False
MASTER,Lhu_Bvo7gbj_ipISRtnFzHijoHrXuv5E6_VO2x4T2Gc8NA,Ojak,46,527,521,False,False,True,False
MASTER,SPkrvmIpi5PbN5guiYSFk1fs5qTR6aTZatSAwBQHwa9UOrA,스마일어게인,165,328,256,False,False,False,False
MASTER,ac4P5ndarvOeTvd8Y0wsdm-pHXaOukE2Fgu5V9hE2jzGJAI,0096,22,630,563,False,False,True,False
MASTER,YpkwPW5m-qupxmzxo2H6ZJVmk4Mat5WQiyzBj7koccGJoYU,Qusiba daye,59,93,85,False,False,False,False
MASTER,HZDCu9xjk64rNnF1qWDwYmn1K5FJ766LS6TsoSazL7dFWbQ,남동현,57,389,324,False,False,True,False
MASTER,V7wfFqg7uTDIQdNvAOhuHfS38w6AVpUQv16OeIan9dhHLL0,Gen G Neat,204,676,670,False,False,False,False
MASTER,Bt9MxP_mtGl6vWcwby5a6tuluN9j1_vzBvb6mcW4QTqFoZA,너의 엄마 이름은,46,158,132,False,False,True,False
MASTER,_KmfuuRlXfCcEArN0v8rHCLC6OTtsLXzWKl5AK-4trDYUg,스타제국,30,100,76,False,False,False,False
MASTER,xjwWfMd-uKbJZZ6b8vQjcLYo1csGz10U3d8zNjgKRJ59yzU,피아체레,59,309,274,False,False,False,False
MASTER,a53A6_8HPINwTBtFk37PHb9ii9ef5szlrPOpXRdZnvOeVA,승급포기자,33,123,105,False,False,False,False
MASTER,4rwvhXpu99OnlkGRf_rhH21Q_4ZQkYKmoTQ-fsIQtmkYEi0,잔나님,244,150,131,False,False,True,False
MASTER,F4FAE5R8x3KKys9pbB_3dQtImFJHXpVpovCvaMD_lAM3qA,명예탑솔러,58,521,481,False,False,False,False
MASTER,u4ta1Q2MdmN_g44uJ-M61CQhAwwOenX2nFHseRRKJs9uHt4,쉔 할래,80,152,121,False,False,False,False
MASTER,J2u6KW9pfG8Rv5-EwRNyU8Kmz7UQT0TvFE-DXhaSPCZwvps,내가만든서폿차이,0,234,155,False,False,False,False
MASTER,KMyYLOchEPQZxdJi_eR9l9xb7f_ZWxUdNoGtAJsOrzxS_3g,엔도르시 자하드,64,182,186,False,False,False,False
MASTER,8fDcFDfKbcJT4x2PNBkYDwupMGtIBzOqXbastHC2ymmC460,Lemon seed,0,194,188,False,False,False,False
MASTER,-Dexcne6VXcttkfUq4XGfgXdB-KpsctdMS3EHuM6trP6G48,카와라나이,25,255,245,False,False,False,False
MASTER,171ETnBa2-Mv1f-LN_DB_0oallds-kLf6RfvbBg5dla-bVo,rAweas,65,664,647,True,False,False,False
MASTER,v_YeLczZR4tifDL7odlnH5OMBThttjY_VVhTDGlYnfYOOFU,순서변경이름,106,128,108,False,False,False,False
MASTER,y9ZdjlCvckWC27RJSE7UfHYKmIPLaEHJAhUuwviAmOfBYEs,SketchPlane,39,498,459,False,False,False,True
MASTER,V67esSNSyt5XEyf9Q-ej-7k0dP1iU_vUHDWJwbAHHmL54EM,IIIIIIIIlIlIlII,12,129,112,False,False,False,False
MASTER,dBK7JZO6P8HZyvRTkymq1xDe8Jx9wENVQ_OmOY3UjABKFTU,AuSong,69,442,387,False,False,True,False
MASTER,CxOYOQI3dfc6AnTmGffY5shWA1dcArxCKdy_A4sBcSw-SSU,BRB Calm,149,445,376,True,False,False,False
MASTER,r2a3tHT4jyJmAP2LnJ9C2iiYvCh7khWiDx8rT3B0-jh86cg,TopEsportsKnight,0,123,49,False,False,False,False
MASTER,kh3JQi525f6g6xE1mj4jlR_zOQKMinmepyAZnSl5mJpejJA,Juz1,72,168,99,False,False,True,True
MASTER,EvVVgXxyeFC_XbgtsP1MD61k3ASlKUJBWpuL0M3VDlb1c58,정글여,17,279,255,False,False,False,False
MASTER,9kBepE0YjkT4kBEKrXTpkU8loHA3kwuxCzjVaO2xRVX-QXY,달빛 여왕 럭스,171,265,237,False,False,False,False
MASTER,Ds2A5L1jf64a-TIUSJd1sppDCEOjQDolcY5r2THyASyxRA,indddd,62,54,40,False,False,True,False
MASTER,LSs8u7tQcNEpjZ6szmL6oLPZ6WgkeAK3UyK9ni_WCA9A8Q,Viva La Vidaaa,277,85,30,False,False,False,True
MASTER,QIeZUoGHZlLyUScb_v5F5FPIEesZAYP9EBTlMzOwx91bfwE,정현심,42,350,291,False,False,True,False
MASTER,jvLm-egEtG2ASBkLwNAwgA75PqbD1jZRkkBZV4VOJY3L7iM,속옷잘안입는사람,29,280,249,False,False,True,True
MASTER,V7eDLS3hkEj_AC7Ze4ECRp4Yur4Tt8c4SoEXpsBA5oTlAm4,올라인올챔프부계,0,121,106,False,False,True,True
MASTER,X_9w-LE1JrgS5jdj_J6_Brozozi-KcEujaElxBTuLTGbWqQ,삼겹살김치볶음밥,12,197,174,False,False,True,True
MASTER,LTo8JQmfaUjsDOkDmL-wrEqjBpIytRBaPst3tPkU1RG8KQ,달콤맨,31,137,110,False,False,False,True
MASTER,qBpJyMhdrOs4euoZ081JgSasaP4h_EDgwQPHGdbNkpeB6cw,sorrysorrysorry,275,124,107,False,False,True,False
MASTER,D9-yBUh-fKpXnw6Y3qsrLmqAaGS0TvhGfntKHT6Jl2TLkBo,입털면걍대충함,49,160,173,True,False,False,False
MASTER,oFLc9ESIidZMUXrwVG8LeN--4R32XSGZ7535QtjfghhHOPI,기상호,14,363,352,False,False,True,False
MASTER,X96S9-aSnna-ApdxoCWoagL5YEs0QzEP_7eGgVKopEy-Ly0,Chen fu sheng,236,203,128,False,False,False,False
MASTER,ocHi8WORHwPKeaH8d0nY96yqTNFjcZWr_iIN3C7a-I4YJC4,D점멸텔들면F점멸,0,413,379,False,False,True,False
MASTER,vW1F5spM5JaJlb_oZ05KpVl1MKrR2w7WeSIy7BHsQjxcmpM,첫 혼돈,0,350,330,False,False,True,True
MASTER,wEYGH52cI01Zcneaf0WfoanPSLcf-uSp-PuGzOXX2nTyRnI,아 라면,24,50,28,False,False,True,True
MASTER,hYSsD1bd48_tfRMngU7ZfHrUNGBwXf6guEonYyhzzpSzwg,Sh1eld,1,125,93,False,False,False,False
MASTER,Bz3S75dwhy9Co-CJ4NmUZKIuCdjOb5mjaXc0hPNQmdSpFgk,To 비 continued,110,716,694,False,False,True,False
MASTER,SE4i-j_ijzG4b4LmF1pYElVE7Wzksz3IOQ8HAg7SaqCUaw,꿈을찾는사나이,118,111,89,False,False,True,False
MASTER,6iUXVWrb9U47GCvhJyaGBcVpH7H_4LkubA-nr8YLPlGg25M,like cz,198,184,153,False,False,False,False
MASTER,tRPEK4judg0tL7ki7muJ5wRs_Cy7jYz6ml1epxsViEehJko,Shadow Denis,217,347,333,True,False,False,False
MASTER,aLwwBNXFXfrUE9v3gBs9Kn2hdPHoudb7Lyp-cO0SjXaibyU,피즈 똥챔,78,94,43,False,False,True,False
MASTER,zM3U4q3CJ3V2Vld6hMMsNMXE4dlHIUj3BvVuOWIik7EcS6pg,순간에 살고있는,14,184,114,False,False,True,True
MASTER,DqckRR9UUeyUbLDtjEeZ5bIqJflh1FtVN_QoH10EPfqZEw,보노보노현,0,55,36,False,False,True,False
MASTER,ttEsZEwsd8sxBHnl7-Z9MW6aoaMgymlsqxJz5joAH5oMaQ,Mari44,10,371,356,False,False,True,True
MASTER,s7KAfd-ZXYoyOKDIrRbluXt58AhHWPXpQl2uNzojnQmdVu8,영원히널울리지,177,413,398,False,False,True,False
MASTER,W6XQ-_oh-S0LXIwFSE0sCy3suYveTuHo1KfWTtVrU6mvsaE,몹시 화난 뱁새,111,109,42,False,False,False,False
MASTER,U6DibuNH3Yt7g62rNuwT1H14vvEJmOysjTqvEH5pY1_s5g,치킨요원,295,107,78,False,False,True,True
MASTER,VcsfNl9e7j06XLy8nPFK_tkcG_IcYpT4GTNeIPkdvMYB_ss,앞으로 팀탓 안함,0,558,535,False,False,True,False
MASTER,cOWY08C5ysGu1mySSttSYTOOKEXkG1JdZr6Q8JrVhO_LwXE,칠흑의사신이민주,9,119,104,False,False,False,False
MASTER,kqFuSQBLOrwRbuAws9DCB3Dvsln-k3LMFFa2B3_T9pc6TZw,너무 안 무서워용,111,608,567,False,False,False,False
MASTER,mLx36LkCOQBLPa-2IroLJz-gIJmEghGbKD-paAhZJvkgOeM,03 JGL,68,331,273,False,False,False,False
MASTER,s32sx80uppFw3mHEKd1LEBd6-XxQAb30_i17xsCkLjEQaic,sky never sneer,20,888,893,False,False,True,False
MASTER,s-kTX19q2pXXE72QjPHM9MsyRIMUk691rwZ9faYCKbTXNvI,걀 달,131,248,225,False,False,False,True
MASTER,TLlcJNaaYwnYXoHk6ixhpICGy15TWvWER0asCFLbQwe9o6c,yurunCheng,219,344,245,False,False,False,False
MASTER,609vwfGg9XYu3SlcYvkHK12lKne8npaKD2zI4uG0tW0hHSw,석진잌,72,236,180,False,False,False,False
MASTER,1wCthtfXTn7w0CcvSzbSzBB0i5UMJsvb6mLDx-KGiXe4UDR2,saep,132,175,166,False,False,True,True
MASTER,9GGPz5HzuHW2YeieLi9ejd67oCLwoqZp1ccsLfK1yzaUZyY,1등마,0,259,196,False,False,True,True
MASTER,vkBXH2vt2YtES6j2r20sMIn_wUGb1mr5qpxRbGDN3p0v2WE,Tia Ray,164,937,933,True,False,False,False
MASTER,blE2nN93tfq2H88BJWH9YnvTK4DVVZzwH6HQtdZcMswjdA,신곡주계,0,99,25,False,False,True,True
MASTER,gpxF4PBg5BxupCtytK3JFqrVA_nsP8VrpLAmyeAhU5e-o6DL,김명치,0,136,73,False,False,True,False
MASTER,gtD521y1xNGH4Oble1QSPX5mgLQklwC8mcwoMKmaFKJGgmU,신기루를 찾아서,161,87,56,False,False,False,True
MASTER,p5PXB2fRfa8fEqH0SVZUEdne0nbAnf3gh9x_LA0_GqZcsso,다시 열심히,0,157,142,False,False,True,False
MASTER,leiiCvdyA8dVdB_eEz5eZ_08e3TV-452NbbUmyMGgU3JaHo,보숙이2,143,221,136,True,False,False,False
MASTER,J6BcgomQHCeK1KUpPnISRlnKeAi1znzyYFQdbksTFToX_5E,얌체처럼,2,167,134,False,False,False,False
MASTER,aREYxoFTIISaludmPaRzXJSmwxLxGS8DLv6RatoK2OqU6qg,Krisp,139,205,167,False,False,True,False
MASTER,hJxZ61BBnI0EM8wS7B58-JQQy9ntGcpW71YyOvf0uUpoxBg,생각 후 행동,146,419,380,False,False,False,False
MASTER,hqPAr5m6S1Z5aVpS2fZpcjd08qhNaBHKcSwUeFPD8px3nqg,LunaLina,140,744,739,True,False,False,False
MASTER,cDURRKoafuzm8JZ1QMUbxq550S2mQjdyAuBq0YSTrAWyog,senan fan,10,272,247,False,False,False,False
MASTER,WKw2QXcs5vlrPdNHlJwK4pytKWVZIZ4riRAFAIqRdz72Mu0,싱지후,89,282,254,False,False,False,False
MASTER,zHHBv7a93qeMNeehDuf_brVJHKxAk8G2ckHAJt_QHsdVcNs,118승현희민지원,36,161,99,True,False,False,False
MASTER,mKa71ZQae0DsJ5r5_KftRyFhNq50nYVKzAR21YKhwqtjg3w,ball  ball Aria,35,346,277,False,False,True,False
MASTER,6D2BnCm4xrt6OC0igTt5lkZ3gMe8-pPB81hCWV9JLIMYOg,바나나복숭아딸기,0,290,259,False,False,False,False
MASTER,oRzEEjLSvEWwHs8P5oHn3x0zh1ZHMHunX_mrqwblxc2BEtk,천 번 찔린 정훈,37,132,101,False,False,False,False
MASTER,dMS7pk5l_HXFoXXyebz0cJAxzB4iZSn3kkR0lRnsfBxvXVpT,욕안하면안될까요,29,194,130,True,False,False,False
MASTER,AbdOwrUI_HugFWWmDlfzaSIRH9cmURBGTknAbqzRKgfRpyc,햇반데우기장인,14,123,56,False,False,True,True
MASTER,KuH3gdI76BuHSxi6cIL-GpuI7RidCPv56piQNUAuMNiUOE0,커피가마려운사람,14,229,184,False,False,True,False
MASTER,FA5hixo2zDDTi4YQsS93_cKZyTYEPpHFWJXclZZlL3P-LQ,움찔교향곡,181,220,199,False,False,False,False
MASTER,DFXwO9QWZO1u6syiE4yoj3wma8PqfDP65QzVi0bXUqElgnw,카톡 보기,75,168,87,False,False,False,False
MASTER,76TyPMnyyKsSEK18XZlYK3dmJMY5zlOidSPiC2hHvP1KocA,caibzaodianshui,20,466,369,False,False,False,False
MASTER,VcvTl3Y4ow0ezUM5WQHw4T35axrnNLHXsTjhfGfZI6W-ylM,01907102,0,43,30,False,False,True,False
MASTER,2mT50KH-gJE4XExPFtEwnqDLYVvhQ3iZDH4uKCj2NOOaew,야옹히,207,200,171,False,False,False,False
MASTER,eQvB8iGlqtik1MmKypCF4gFDqAspPpjusR57MwkTupLW8TU,c4lmd0wn,89,65,32,False,False,True,False
MASTER,BOtL14KmVUFq2lt0VnhsjBiyaNPocZ9IaEcSsYL6-W4Ypkw,iG루키,143,241,245,True,False,False,True
MASTER,rMkd5JbosRoySmtX9_Nx6r3AsK2UgB7schIa_179N1yZZHA,방앗간호랑이,0,142,73,False,False,True,True
